Time,radar,fall avg accel,fall burn time,fall dist,burn mass,fall time,ship mass,,,,,,,,,,,,,,,,,,,
80.04000007,1000.014027,27.51903133,5.989882575,355.1522411,830.5868013,14.30436662,4.484053135,,,,,,,,,,,,,,,,,,,
Time,radar,availthrust,thrust,thrust at alt,isp,atsip,mass,atmequiv,press,acc,acc,acc,fall dist,fall time,gravity,ship vertical speed,,acceleration,acceleration thrust,acceleration thrust at,,velocity,a,a after,calc thrust,
94.24000009,57.41286581,92.18547058,92.18547058,92.2003479,161.8668365,161.8628387,4.391355991,0.998085895,0.980670514,V(-4.18725646873256,-0.018092377, 10.42611940007),233.3626416,0.517605202,9.805453203,-104.3504593,3.422045463,20.99248404,20.99248404,20.99587191,,-104.6860914,11.31447924,21.12447924,,
94.28000009,53.24327977,92.15131378,92.15131378,92.16616821,161.8066864,161.8028259,4.389032364,0.99814546,0.981278908,V(-4.18778864445417,-0.01814445, 10.4289295067214),232.9814193,0.481504168,9.805589161,-103.9007335,3.295418317,20.99581551,20.99581551,20.99919995,,-104.2396509,11.16101389,20.97101389,,
94.32000009,49.09175359,92.1173172,92.1173172,92.13215637,161.7468567,161.7431183,4.386709213,0.998204767,0.981884967,V(-4.18856786182033,-0.01822213, 10.4315248812605),232.6116907,0.445150541,9.805724534,-103.4508233,3.164312933,20.99918475,20.99918475,21.0025675,,-103.7881543,11.28741537,21.09741537,,
94.36000009,44.95821702,92.08350372,92.08350372,92.09833527,161.6873627,161.6837463,4.384385586,0.998263818,0.982488693,V(-4.19036581073777,-0.018324655, 10.4342505982384),232.253888,0.40853898,9.805859321,-103.0008963,3.028145287,21.0026016,21.0026016,21.00598441,,-103.3384143,11.24349771,21.05349771,,
94.40000009,40.84262034,92.04987335,92.04987335,92.06468964,161.6281433,161.6246796,4.382062435,0.998322611,0.98309016,V(-4.19139285889953,-0.018448072, 10.437142367807),231.9078528,0.371663617,9.805993522,-102.5507837,2.886197163,21.00606158,21.00606158,21.0094427,,-102.8899167,11.2124402,21.0224402,,
94.44000009,36.74521305,92.01642609,92.01642609,92.03122711,161.5692749,161.5659332,4.379738808,0.998381147,0.983689217,V(-4.19249119817545,-0.01858873, 10.4399978313475),231.5742236,0.334517778,9.806127138,-102.100627,2.737578761,21.00956932,21.00956932,21.01294875,,-102.4351822,11.36836229,21.17836229,,
94.48000009,32.66562643,91.9831543,91.9831543,91.99794006,161.5107117,161.5074921,4.377415657,0.998439426,0.98428594,V(-4.19347834996481,-0.018748265, 10.4427690106825),231.2531806,0.297094366,9.806260168,-101.6502801,2.581123517,21.01311858,21.01311858,21.01649632,,-101.9896653,11.13792356,20.94792356,,
94.52000009,28.60399779,91.95007324,91.95007324,91.96483612,161.4524536,161.4493866,4.37509203,0.998497448,0.984880328,V(-4.19473956678846,-0.018920127, 10.4458257305516),230.9448986,0.259388943,9.806392612,-101.1997738,2.415314715,21.0167175,21.0167175,21.02009181,,-101.540716,11.22373212,21.03373212,,
94.56000009,24.56063621,91.91716003,91.91716003,91.93190765,161.3945313,161.391571,4.372768879,0.998555212,0.985472383,V(-4.19585160043921,-0.019106138, 10.4487170690494),230.6493548,0.221394808,9.80652447,-100.7490582,2.238088449,21.02035634,21.02035634,21.02372895,,-101.0840395,11.41691368,21.22691368,,
94.60000009,20.53530355,91.8844223,91.8844223,91.89915466,161.3369141,161.3340759,4.370445251,0.998612718,0.986062103,V(-4.19714131965019,-0.019308256, 10.451753232712),230.3672756,0.183102148,9.80665574,-100.2982521,2.046468652,21.02404149,21.02404149,21.0274124,,-100.6333163,11.26807988,21.07807988,,
94.64000009,16.52763716,91.85186768,91.85186768,91.86657715,161.2795868,161.276886,4.368121624,0.998669967,0.986649489,V(-4.19827517809645,-0.019528117, 10.4548820842532),230.0991045,0.144503695,9.806786424,-99.84729439,1.835933829,21.02777248,21.02777248,21.03113994,,-100.1916597,11.04141468,20.85141468,,
94.68000009,12.53825518,91.81949615,91.81949615,91.83419037,161.2226105,161.2200317,4.365798473,0.998726959,0.987234466,V(-4.19950733063649,-0.01975538, 10.4579435842308),229.8450874,0.105594118,9.806916521,-99.3962336,1.599069393,21.03154708,21.03154708,21.03491284,,-99.73454939,11.42775739,21.23775739,,
94.72000009,8.566918866,91.78730011,91.78730011,91.80197906,161.1659241,161.1634827,4.363474846,0.998783692,0.987817033,V(-4.20080762572797,-0.019987466, 10.4610832953247),229.6053851,0.066365616,9.80704603,-98.94498475,1.321777083,21.03536822,21.03536822,21.03873227,,-99.28340775,11.27854105,21.08854105,,
94.76000009,4.61369413,91.75527191,91.75527191,91.76995087,161.1095581,161.107254,4.361151695,0.998840167,0.988397266,V(-4.20192225345527,-0.020228056, 10.4644498687419),229.380587,0.026807426,9.807174952,-98.49361672,0.9699904,21.03922962,21.03922962,21.04259546,,-98.83061829,11.31973649,21.12973649,,
-14.36000001,995.0468785,96.10082041,96.10096644,96.11689409,168.7349927,168.7388066,0.12197876,,0.918256711,,,,,,,,,,,,,,,,,
Time,radar,fall avg accel,fall burn time,fall dist,burn mass,fall time,ship mass,,,,,,,,,,,,,,,,,,,
80.04000007,1000.015033,27.51838801,5.990602523,355.1561148,830.5670239,14.30403264,4.484119415,,,,,,,,,,,,,,,,,,,
Time,radar,availthrust,thrust,thrust at alt,isp,atsip,mass,atmequiv,press,acc,acc,acc,fall dist,fall time,gravity,ship vertical speed,,acceleration,acceleration thrust,acceleration thrust at,,velocity,a,a after,mass flow,
80.38000007,999.7113654,100.5647659,100.5647659,100.5818863,176.5478058,176.5770874,4.483111858,0.984624391,0.850816525,V(1.98080592473138,0.009852467, -5.48646389391398),333.0747157,14.04522333,9.77490135,-2.529096252,14.30197851,22.43191094,22.43191094,22.43572979,,,,,58.06501137,347.8444036
80.50000007,999.3496491,100.5613708,100.5613708,100.5784912,176.5422363,176.5711365,4.483111858,0.984629559,0.85086351,V(2.97138044163599,0.014739648, -8.23066451977455),321.3437252,13.92574797,9.774913874,-3.695926237,14.29938174,22.43115363,22.43115363,22.43497249,,-3.014303015,,,58.06488282,
80.62000008,998.8479484,100.5566635,100.5566635,100.5737839,176.5343475,176.5628662,4.483111858,0.984636728,0.850928716,V(3.30117531319835,0.016284504, -9.14591933342604),310.7308121,13.80626306,9.774930956,-4.862762726,14.29577945,22.43010362,22.43010362,22.43392247,,-4.180839149,-9.721134441,,58.0647594,
80.74000008,998.205882,100.5506363,100.5506363,100.567749,176.5241394,176.5522766,4.483111858,0.984645898,0.851012145,V(3.30051817630236,0.016169073, -9.14617877184141),300.2775145,13.68675852,9.774952596,-6.029709581,14.29116818,22.42875919,22.42875919,22.43257634,,-5.350553208,-9.747617148,,58.06463668,
80.86000008,997.424183,100.5432816,100.5432816,100.5604095,176.5116425,176.5393829,4.483111858,0.984657067,0.851113794,V(3.29994131787968,0.016053661, -9.14662853894058),289.9852098,13.56724783,9.774978781,-7.196672838,14.28555222,22.42711865,22.42711865,22.43093921,,-6.514158476,-9.696710555,,58.06450021,
80.98000008,996.502139,100.5346375,100.5346375,100.5517502,176.4968262,176.5241852,4.483111858,0.984670237,0.851233666,V(3.29942560045563,0.015938627, -9.14675175369423),279.8557975,13.44773984,9.775009526,-8.363499241,14.27892527,22.4251905,22.4251905,22.42900765,,-7.683699788,-9.746177592,,58.06438207,
81.10000008,995.4401003,100.5246658,100.5246658,100.5417786,176.4797211,176.5066833,4.483111858,0.984685409,0.851371759,V(3.29879889278441,0.015823179, -9.14649079040584),269.8896849,13.32823161,9.775044829,-9.530259298,14.27128847,22.42296624,22.42296624,22.42678339,,-8.850322255,-9.72185388,,58.06425017,
81.22000008,994.2381904,100.513382,100.513382,100.5304871,176.4602966,176.4868622,4.483111858,0.98470258,0.851528075,V(3.29806308416117,0.015707438, -9.14630146892262),260.0864494,13.2087069,9.775084679,-10.69712391,14.26264111,22.42044926,22.42044926,22.42426472,,-10.01591561,-9.713277959,,58.06412336,
81.34000008,992.8962212,100.5007935,100.5007935,100.5178986,176.4385529,176.4647522,4.483111858,0.984721751,0.851702611,V(3.29738769890358,0.015591183, -9.1463253140065),250.4474924,13.08917801,9.775129088,-11.86393886,14.25298001,22.41764128,22.41764128,22.42145673,,-11.18307696,-9.726344593,,58.06400605,
81.46000008,991.4142573,100.4868774,100.4868774,100.5039902,176.4145203,176.4403381,4.483111858,0.984742923,0.851895445,V(3.29674727610538,0.015475649, -9.14639316365552),240.9735959,12.96964009,9.775178053,-13.0307872,14.24230361,22.41453718,22.41453718,22.41835434,,-12.34969954,-9.721854777,,58.06387496,
81.58000008,989.7921413,100.4716568,100.4716568,100.4887619,176.3881989,176.4136047,4.483111858,0.984766095,0.8521065,V(3.29629249404817,0.015360698, -9.14661005420351),231.6651529,12.85008532,9.775231568,-14.19773852,14.23060851,22.41114208,22.41114208,22.41495753,,-13.5176331,-9.73277966,,58.06374332,
81.70000008,988.0301558,100.4551239,100.4551239,100.4722214,176.3595428,176.3845673,4.483111858,0.984791266,0.852335853,V(3.29551100536016,0.015246075, -9.14715078844071),222.5228728,12.73052344,9.775289639,-15.36470324,14.21789428,22.40745426,22.40745426,22.41126801,,-14.68321247,-9.713161439,,58.06362177,
81.82000008,986.1281109,100.4372711,100.4372711,100.4543839,176.328598,176.3532562,4.483111858,0.984818438,0.852583427,V(3.29483024813882,0.015131385, -9.14770711692205),213.5483689,12.61095611,9.775352266,-16.53165423,14.20415684,22.40347203,22.40347203,22.40728918,,-15.85037395,-9.726345628,,58.06349084,
81.94000008,984.0859022,100.4181213,100.4181213,100.4352188,176.2953644,176.3196106,4.483111858,0.984847612,0.852849373,V(3.29426612462985,0.015016422, -9.14784040612178),204.74294,12.49138576,9.775419452,-17.69855711,14.1893925,22.39920049,22.39920049,22.40301424,,-17.01840578,-9.733598625,,58.06336375,
82.06000008,981.9035767,100.3976517,100.3976517,100.4147415,176.2598114,176.2836609,4.483111858,0.984878788,0.853133542,V(3.29354761074743,0.01490108, -9.14890694963875),196.1039617,12.37177864,9.775491197,-18.86579693,14.17359844,22.39463454,22.39463454,22.39844659,,-18.18604564,-9.730332101,,58.06323731,
82.18000008,979.58127,100.375885,100.375885,100.3929672,176.2219543,176.2454376,4.483111858,0.984911964,0.853436082,V(3.29303015399508,0.014786248, -9.14973448711611),187.6360178,12.25216946,9.775567495,-20.03300483,14.15677223,22.38977928,22.38977928,22.39358963,,-19.35255596,-9.720919307,,58.06311972,
82.30000008,977.1189717,100.3527908,100.3527908,100.369873,176.1818085,176.204895,4.483111858,0.98494714,0.853756995,V(3.29239345640925,0.014671288, -9.15076398877875),179.3387648,12.13254494,9.775648348,-21.20032402,14.13891017,22.38462791,22.38462791,22.38843826,,-20.51915266,-9.721639159,,58.06298832,
82.42000008,974.5168246,100.3283997,100.3283997,100.3454895,176.1393738,176.1620789,4.483111858,0.984984315,0.854096204,V(3.29201424882087,0.014555197, -9.15114108100224),171.2141296,12.01292494,9.775733756,-22.36753339,14.12000941,22.37918723,22.37918723,22.38299928,,-21.68455933,-9.711722295,,58.06286073,
82.54000008,971.7743373,100.3026886,100.3026886,100.3197784,176.094635,176.1169434,4.483111858,0.985023492,0.854453786,V(3.29111607117849,0.014440681, -9.15201830537072),163.2603937,11.89327009,9.775823722,-23.53508709,14.10006225,22.37345214,22.37345214,22.37726419,,-22.85406091,-9.745846479,,58.06272874,
82.66000008,968.8918863,100.2756882,100.2756882,100.2927704,176.0475922,176.0695343,4.483111858,0.98506467,0.854829816,V(3.29043211304995,0.014325942, -9.15176391498161),155.4840764,11.77364815,9.775918246,-24.70218847,14.07906704,22.36742944,22.36742944,22.37123979,,-24.02042433,-9.719695128,,58.06261002,
82.78000008,965.8693394,100.2473755,100.2473755,100.2644501,175.9982758,176.0198212,4.483111858,0.985107849,0.855224218,V(3.28951197082034,0.014209623, -9.15075307841633),147.8844237,11.65404253,9.776017329,-25.86902605,14.05701818,22.36111403,22.36111403,22.36492268,,-25.18789145,-9.728892674,,58.06248124,
82.90000008,962.7067171,100.2177505,100.2177505,100.2348175,175.9466553,175.9677887,4.483111858,0.985153029,0.855637143,V(3.28944783863106,0.014094915, -9.15083363291419),140.456953,11.53438064,9.77612097,-27.0364715,14.03391092,22.35450591,22.35450591,22.35831286,,-26.35518579,-9.727452794,,58.06235246,
83.02000008,959.4039987,100.1868286,100.1868286,100.2038956,175.8927612,175.9135132,4.483111858,0.985200211,0.85606844,V(3.28888559866854,0.013979676, -9.1507870847702),133.2070514,11.41472897,9.776229171,-28.20373298,14.00973992,22.34760849,22.34760849,22.35141543,,-27.52265287,-9.728892399,,58.06222245,
83.14000008,955.9612258,100.1546021,100.1546021,100.1716614,175.8365631,175.8569183,4.483111858,0.985249393,0.85651826,V(3.28810995362268,0.01386539, -9.15091812403886),126.1396437,11.29513559,9.776341929,-29.37021169,13.98450006,22.34042005,22.34042005,22.34422529,,-28.68977445,-9.726013108,,58.06209685,
83.26000008,952.3784246,100.1210632,100.1210632,100.1381378,175.7780762,175.7980652,4.483111858,0.985300576,0.856986527,V(3.2872498466219,0.013750482, -9.14935024655486),119.2503909,11.17551452,9.776459245,-30.53696341,13.9581858,22.3329389,22.3329389,22.33674755,,-29.85667678,-9.724186059,,58.0619662,
83.38000008,948.6554906,100.0862503,100.0862503,100.1032944,175.7173157,175.7368927,4.483111858,0.985353761,0.857473393,V(3.28639813704516,0.01363613, -9.14874606864687),112.5384725,11.05584272,9.776581121,-31.70427941,13.93079034,22.32517356,22.32517356,22.32897539,,-31.0244495,-9.731439372,,58.06184757,
83.50000008,944.7925595,100.0501175,100.0501175,100.0671616,175.6542511,175.6734619,4.483111858,0.985408946,0.857978781,V(3.28629054225549,0.013521219, -9.14857341489724),106.0091069,10.93619953,9.776707556,-32.87117212,13.90230838,22.31711379,22.31711379,22.32091563,,-32.19109265,-9.722026248,,58.0617245,
83.62000008,940.7894817,100.0126877,100.0126877,100.0297318,175.5889435,175.6077576,4.483111858,0.985466132,0.858502768,V(3.28559653417715,0.013406894, -9.15065432171999),99.66071389,10.81652274,9.776838549,-34.0384396,13.8727322,22.30876472,22.30876472,22.31256656,,-33.35898198,-9.73241106,,58.06159009,
83.74000008,936.6467113,99.97396851,99.97396851,99.99099731,175.5213318,175.5397491,4.483111858,0.985525315,0.859045278,V(3.28535054936516,0.013292443, -9.15138258287488),93.49628895,10.69686499,9.776974094,-35.20541776,13.84205823,22.30012805,22.30012805,22.30392649,,-34.52308636,-9.700869792,,58.06146893,
83.86000008,932.3638149,99.93395233,99.93395233,99.95098114,175.4514618,175.4694977,4.483111858,0.985586499,0.859606461,V(3.28491785953317,0.01317823, -9.1507974448514),87.51772197,10.57721131,9.777114197,-36.37228395,13.81027603,22.29120207,22.29120207,22.2950005,,-35.69080296,-9.730971674,,58.06134145,
83.98000008,927.9407858,99.89263916,99.89263916,99.90966034,175.3793182,175.3969574,4.483111858,0.985649685,0.860186317,V(3.28405677044237,0.013064248, -9.15111297279504),81.72197075,10.45750789,9.777258866,-37.53973057,13.77737796,22.28198678,22.28198678,22.28578351,,-36.85857569,-9.731439388,,58.06121269,
84.10000008,923.3774725,99.85002899,99.85002899,99.86705017,175.3048859,175.3221588,4.483111858,0.985714876,0.860784847,V(3.28379454499657,0.01294951, -9.15346264355118),76.11131625,10.33776495,9.777408101,-38.70764281,13.74335498,22.27248218,22.27248218,22.27627892,,-38.02761082,-9.741959445,,58.06108771,
84.22000008,918.674115,99.80613708,99.80613708,99.82315063,175.2282104,175.2450867,4.483111858,0.985782066,0.861402126,V(3.28278709931166,0.012833591, -9.15451927945201),70.69114376,10.21807283,9.777561897,-39.87481412,13.70820059,22.26269168,22.26269168,22.26648671,,-39.19464595,-9.725292724,,58.0609602,
84.34000008,913.8307133,99.76094055,99.76094055,99.7779541,175.1492615,175.165741,4.483111858,0.985851258,0.862038229,V(3.28261812910564,0.012718801, -9.15386299862492),65.45965623,10.09835498,9.777720252,-41.04229092,13.67190617,22.25261017,22.25261017,22.25640521,,-40.36168115,-9.72529333,,58.06082696,
84.46000008,908.8474504,99.71447754,99.71447754,99.7314682,175.0680542,175.084137,4.483111858,0.98592245,0.862693081,V(3.28144043377527,0.01260167, -9.15375593861847),60.41971392,9.978668204,9.777883169,-42.2093076,13.63446409,22.24224617,22.24224617,22.24603609,,-41.52719043,-9.712577301,,58.06070513,
84.58000008,903.7239602,99.66671753,99.66671753,99.68369293,174.9845886,175.0002594,4.483111858,0.985995643,0.863366756,V(3.28148192516565,0.012489535, -9.15236808722984),55.57067478,9.858971374,9.778050646,-43.37638214,13.59586223,22.23159285,22.23159285,22.23537937,,-42.69575147,-9.738008656,,58.06057693,
84.70000008,898.4603038,99.61766815,99.61766815,99.63465118,174.8988495,174.9141693,4.483111858,0.986070836,0.864059256,V(3.28043551308211,0.012377378, -9.1524403137059),50.91601223,9.739277905,9.778222686,-44.54335007,13.55609123,22.22065193,22.22065193,22.22444015,,-43.86380392,-9.733770403,,58.06045187,
84.82000008,893.0567251,99.56734467,99.56734467,99.58432007,174.8108826,174.8258057,4.483111858,0.98614803,0.864770655,V(3.2800045129426,0.012261514, -9.15106715403744),46.45361504,9.619547241,9.778399287,-45.71078493,13.51514274,22.2094268,22.2094268,22.21321332,,-45.02982188,-9.716816338,,58.06032364,
84.94000008,887.5132244,99.51573944,99.51573944,99.53269958,174.7206726,174.7351837,4.483111858,0.986227225,0.865501029,V(3.27892234995551,0.012148617, -9.15172051398957),42.18698705,9.499838688,9.77858045,-46.87785832,13.47300614,22.19791577,22.19791577,22.20169889,,-46.19583983,-9.716816226,,58.06019285,
85.06000008,881.8294352,99.46286011,99.46286011,99.47982025,174.6282043,174.6423492,4.483111858,0.98630842,0.866250302,V(3.27852001211107,0.012030405, -9.15321567849913),38.11633204,9.380096534,9.778766176,-48.04538742,13.42966757,22.18612055,22.18612055,22.18990366,,-47.36490948,-9.742247071,,58.06006902,
85.18000008,876.0057654,99.40869904,99.40869904,99.42565155,174.5335083,174.5472565,4.483111858,0.986391615,0.867018626,V(3.27798035415821,0.011918818, -9.15322352959053),34.24491923,9.260393107,9.778956463,-49.21227826,13.3851186,22.17403941,22.17403941,22.17782083,,-48.53058191,-9.713936975,,58.05993754,
85.30000008,870.04195,99.35327148,99.35327148,99.37020874,174.4365692,174.4499207,4.483111858,0.986476811,0.867805999,V(3.27678340965071,0.01180257, -9.15272727227521),30.57265865,9.140679152,9.779151314,-50.37924181,13.33934519,22.16167578,22.16167578,22.16545379,,-49.69846158,-9.732330532,,58.0598124,
85.42000008,863.9380609,99.29656219,99.29656219,99.31349182,174.3373871,174.3503571,4.483111858,0.986564009,0.868612497,V(3.27596563201643,0.011688071, -9.15254103324674),27.09958852,9.02092101,9.779350734,-51.54682736,13.29233538,22.14902624,22.14902624,22.15280255,,-50.86574194,-9.727336322,,58.05968467,
85.54000008,857.6939359,99.23858643,99.23858643,99.25550842,174.2359772,174.2485657,4.483111858,0.98665321,0.869438121,V(3.27550299167052,0.0115717, -9.15350052037505),23.82952822,8.901192941,9.779554722,-52.71388017,13.24407486,22.1360942,22.1360942,22.13986881,,-52.03437542,-9.738612302,,58.05955819,
85.66000008,851.3098276,99.17935181,99.17935181,99.19625854,174.1323547,174.1445465,4.483111858,0.986744412,0.870282945,V(3.27594332307503,0.011459647, -9.15449017269606),20.76245107,8.781444222,9.779763274,-53.88121685,13.19455203,22.12288137,22.12288137,22.12665257,,-53.20090201,-9.721054931,,58.05943234,
85.78000008,844.7856752,99.11884308,99.11884308,99.13574982,174.0265045,174.0383148,4.483111858,0.986837614,0.871146969,V(3.27659995451983,0.011348644, -9.1552114611569),17.89945715,8.661679635,9.779976392,-55.04877964,13.14375227,22.10938433,22.10938433,22.11315554,,-54.36793721,-9.725293355,,58.05930327,
85.90000008,838.1214796,99.0570755,99.0570755,99.07397461,173.9184418,173.9298706,4.483111858,0.986932816,0.87203027,V(3.27638176717468,0.011233898, -9.15453072665559),15.24426337,8.54195974,9.780194072,-56.21555345,13.09166088,22.0956065,22.0956065,22.099376,,-55.53496275,-9.725212778,,58.05917481,
86.02000008,831.3172068,98.9940567,98.9940567,99.01094055,173.8081665,173.8192139,4.483111858,0.98703002,0.872932846,V(3.27490716284378,0.011117804, -9.15584354298022),12.79474072,8.422151763,9.780416324,-57.38370354,13.03826224,22.08154956,22.08154956,22.08531566,,-56.70227331,-9.727588021,,58.05905143,
86.14000008,824.3727016,98.92977142,98.92977142,98.94664001,173.695694,173.7063293,4.483111858,0.987129227,0.873854849,V(3.2730527602106,0.011001682, -9.15399641976029),10.55641695,8.302411208,9.780643146,-58.55067361,12.98353916,22.06721013,22.06721013,22.07097283,,-57.87087651,-9.73835998,,58.05891909,
86.26000008,817.2882041,98.86424255,98.86424255,98.88109589,173.5810089,173.5912628,4.483111858,0.987230434,0.874796278,V(3.2734880011652,0.010887043, -9.15492941391461),8.528080634,8.182668359,9.780874534,-59.71761301,12.92747687,22.05259331,22.05259331,22.0563526,,-59.03747984,-9.721694455,,58.05879631,
86.38000008,810.0636933,98.79745483,98.79745483,98.81430817,173.4641266,173.4740143,4.483111858,0.987333641,0.875757134,V(3.27186410368366,0.010773298, -9.15381776315386),6.711595721,8.062893038,9.781110488,-60.88508543,12.87005786,22.03769568,22.03769568,22.04145497,,-60.2042559,-9.72313381,,58.05866903,
86.50000008,802.6991799,98.72943878,98.72943878,98.74626923,173.3450775,173.3545685,4.483111858,0.987438849,0.876737492,V(3.27221673187718,0.010660703, -9.15553305640651),5.108313531,7.943082774,9.781351011,-62.0530901,12.81126414,22.02252406,22.02252406,22.02627825,,-61.37094553,-9.722413554,,58.05854495,
86.62000008,795.1943296,98.66015625,98.66015625,98.67697906,173.2238159,173.2329254,4.483111858,0.987546061,0.877737426,V(3.27105663139821,0.010547876, -9.1565772375709),3.720765645,7.823309787,9.781596109,-63.22038451,12.75107417,22.00706995,22.00706995,22.01082243,,-62.54041914,-9.745613382,,58.05841698,
86.74000008,787.5495076,98.58964539,98.58964539,98.60644531,173.1003876,173.1091003,4.483111858,0.987655272,0.878757013,V(3.27050712580925,0.010434403, -9.15715226122935),2.549834577,7.703498911,9.781845774,-64.38831814,12.6894712,21.99134184,21.99134184,21.99508922,,-63.7068497,-9.720254706,,58.05829221,
86.86000008,779.7645681,98.51789856,98.51789856,98.53469086,172.9747772,172.9831238,4.483111858,0.987766486,0.879796252,V(3.26957979745486,0.01032285, -9.15944403587712),1.597463416,7.583717261,9.782100013,-65.55566208,12.62643354,21.97533804,21.97533804,21.97908372,,-64.87449611,-9.730386727,,58.05817127,
86.98000008,771.8394169,98.44491577,98.44491577,98.46168518,172.8470154,172.8549652,4.483111858,0.987879702,0.880855219,V(3.26895599711041,0.010207258, -9.15785769561747),0.865337748,7.463915347,9.782358826,-66.72329977,12.561939,21.95905855,21.95905855,21.96279912,,-66.04292657,-9.736920472,,58.05804392,
87.10000008,763.7741811,98.37069702,98.37069702,98.38746643,172.7171021,172.7246704,4.483111858,0.987994919,0.881933913,V(3.27021998538266,0.010089391, -9.15854724412685),0.354785358,7.344099607,9.782622208,-67.89118261,12.49596625,21.94250336,21.94250336,21.94624393,,-67.21029767,-9.728092488,,58.05791013,
87.22000008,755.5689127,98.29525757,98.29525757,98.31201935,172.585022,172.5922089,4.483111858,0.988112135,0.883032486,V(3.26964419222869,0.009975633, -9.15547517402057),0.067817737,7.224321251,9.782890161,-69.05829638,12.42849236,21.92567589,21.92567589,21.92941476,,-68.37723682,-9.724492951,,58.05778402,
87.34000008,747.2234399,98.21859741,98.21859741,98.2353363,172.4507904,172.4575958,4.483111858,0.988231357,0.884151012,V(3.26866989473918,0.009865272, -9.15788640037472),0.005766295,7.104471656,9.783162693,-70.22670064,12.35949151,21.90857612,21.90857612,21.91230989,,-69.54560686,-9.736416993,,58.05766049,
87.46000008,738.7378946,98.14071655,98.14071655,98.15744019,172.3144226,172.3208466,4.483111858,0.988352579,0.885289491,V(3.26664023236434,0.009752103, -9.16049881305815),0.170694206,6.984658924,9.783439802,-71.39434084,12.28893927,21.89120407,21.89120407,21.89493443,,-70.7128776,-9.727256116,,58.05753438,
87.58000008,730.1121547,98.06163025,98.06163025,98.07833862,172.1759338,172.1819763,4.483111858,0.988475804,0.886447924,V(3.26527751518061,0.009638656, -9.16260545267604),0.563957678,6.864860354,9.783721485,-72.56164915,12.21680794,21.87356313,21.87356313,21.87729009,,-71.88116552,-9.73573264,,58.05740958,
87.70000008,721.3463159,97.98132324,97.98132324,97.99801636,172.0352936,172.0409698,4.483111858,0.988601029,0.887626462,V(3.2650744168085,0.009523546, -9.15892959299691),1.187385075,6.745063728,9.784007739,-73.72884688,12.14307041,21.8556499,21.8556499,21.85937346,,-73.04865649,-9.729091469,,58.05728734,
87.82000008,712.4405737,97.89981842,97.89981842,97.91648865,171.8925781,171.8978424,4.483111858,0.988728255,0.888825178,V(3.26526180797547,0.009406438, -9.1569875950986),2.043119249,6.625246539,9.78429857,-74.89640652,12.06769907,21.83746949,21.83746949,21.84118794,,-74.21451795,-9.715512132,,58.05715546,
87.94000008,703.3945222,97.81710815,97.81710815,97.83376312,171.7477264,171.7526093,4.483111858,0.988857484,0.890044074,V(3.26505477694912,0.009288178, -9.16081069501295),3.133410392,6.505362059,9.784593982,-76.06533373,11.99065988,21.81902019,21.81902019,21.82273524,,-75.38376263,-9.743705682,,58.05703003,
88.06000008,694.2082834,97.73320007,97.73320007,97.74984741,171.6007538,171.6052856,4.483111858,0.988988717,0.8912833,V(3.26376860548612,0.009172971, -9.16550933437754),4.459847141,6.385468242,9.784893977,-77.23441003,11.91192174,21.80030371,21.80030371,21.80401705,,-76.55199012,-9.735229055,,58.05691041,
88.18000008,684.8815609,97.64810944,97.64810944,97.66472626,171.4517212,171.4558563,4.483111858,0.989121954,0.892542856,V(3.26367318516566,0.009056089, -9.16771293788295),6.023602438,6.265615992,9.785198554,-78.4025272,11.83144839,21.78132345,21.78132345,21.78502998,,-77.72268728,-9.755809619,,58.05678504,
88.30000008,675.414888,97.56182861,97.56182861,97.57843018,171.3005981,171.3043518,4.483111858,0.989257193,0.893822742,V(3.26314096724285,0.008946666, -9.1696977684639),7.828116882,6.145711224,9.785507712,-79.57178852,11.74920904,21.7620777,21.7620777,21.76578084,,-78.88894071,-9.718778615,,58.05665969,
88.42000008,665.8079735,97.4743576,97.4743576,97.49094391,171.1473846,171.1507721,4.483111858,0.989394435,0.895123184,V(3.26296894135156,0.008832682, -9.16498263753079),9.871231435,6.025909676,9.785821451,-80.7386492,11.66516403,21.74256648,21.74256648,21.74626621,,-80.05762062,-9.738999214,,58.05653436,
88.54000008,656.0608785,97.3857193,97.3857193,97.40229034,170.9921265,170.9951324,4.483111858,0.989533679,0.896444182,V(3.26223308069784,0.008724886, -9.16014610304514),12.1576776,5.906102172,9.786139771,-81.9055171,11.57927481,21.72279487,21.72279487,21.7264912,,-81.22579196,-9.734761129,,58.05640714,
88.66000008,646.1736582,97.2959137,97.2959137,97.31246185,170.8348083,170.8374329,4.483111858,0.989674923,0.897785735,V(3.26091304317526,0.008609833, -9.15770330892132),14.68942206,5.786272155,9.786462669,-83.07288272,11.49150078,21.7027629,21.7027629,21.70645412,,-82.39350221,-9.730918785,,58.05628321,
88.78000008,636.1465486,97.2049408,97.2049408,97.22147369,170.6754303,170.6777039,4.483111858,0.989818169,0.899147996,V(3.26078614433219,0.008494485, -9.15666247341931),17.46995693,5.66639211,9.78679015,-84.24136105,11.40180075,21.68247054,21.68247054,21.68615836,,-83.55924703,-9.714540144,,58.05616258,
